	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
37	0.665256159	0.572060852	0.606498893	0.661102339	0.71780102	0.695060645	0.67522073	0.743698949	0.66807289	0.756301728	0.665755638	0.635715246	0.682002297	0.735991832	0.708571407	0.725597534	0.639927422	0.639383851	0.621609205	0.578629229	0.622716095	0.595192515	0.612093051	0.62308443	0.538782197	0.647555869	0.660172488	0.744362557	0.681456704	0.694015404	0.633115471	0.623791568	0.658375952	0.656551714	0.701944202	0.673009936	0	0.583671472	0.664270506	0.638958149	0.737617581	0.722247318	0.745572556	0.73376718	0.618619572	0.683336069	0.652834904	0.734124063	0.717623967	0.722775866	0.760879026	0.771049183	0.703583612	0.767573938	0.76620958	0.647188297	0.618056148	0.73847366	0.714602471	0.775622437	0.658588365	0.745250198	0.726662465
38	0.648350435	0.540688411	0.639711042	0.631006748	0.75648757	0.742116463	0.681016131	0.774346606	0.623407289	0.792352229	0.704821328	0.632715722	0.705499328	0.780502474	0.74067119	0.746214315	0.617860955	0.655794776	0.631643541	0.571376693	0.534718165	0.564166122	0.657546843	0.636132011	0.57971872	0.686224273	0.705498943	0.765827863	0.705545278	0.760179677	0.67172682	0.625861168	0.689532316	0.600515393	0.756518418	0.663207508	0.583671472	0	0.674976739	0.662025961	0.774436788	0.751685048	0.793210157	0.764610168	0.640943544	0.704605607	0.653455152	0.785895134	0.761920153	0.76658143	0.803034319	0.811414494	0.767951687	0.813449512	0.801910874	0.708021297	0.670545442	0.768961823	0.736141196	0.811049973	0.713877978	0.788759379	0.800410275
39	0.616596262	0.672848998	0.691298556	0.662335664	0.677755834	0.668162279	0.633018413	0.695098791	0.650821802	0.689877411	0.65189285	0.630244838	0.69964985	0.70652299	0.67822869	0.668715682	0.674382437	0.614548301	0.699972623	0.700778833	0.714955448	0.711487598	0.708460241	0.64272135	0.684221971	0.681415251	0.600097467	0.687173418	0.67788488	0.637786144	0.63025983	0.637336833	0.622130021	0.641992187	0.668080785	0.676624402	0.664270506	0.674976739	0	0.621798932	0.723113875	0.669166157	0.675388505	0.698576828	0.623688698	0.641010072	0.671499396	0.692818082	0.681495857	0.676795658	0.717012975	0.754184877	0.711823531	0.730295324	0.720945965	0.642418464	0.597666004	0.67189289	0.670751149	0.727371998	0.588054399	0.690082024	0.696640477
40	0.644131775	0.683012202	0.718299635	0.643409195	0.735329364	0.729943526	0.684471856	0.751231297	0.640815992	0.762331425	0.705116528	0.645459204	0.728066497	0.757992935	0.722869261	0.715848188	0.656060721	0.571116702	0.730234932	0.703274258	0.680823135	0.700271284	0.734143601	0.656750542	0.650910301	0.703666352	0.668293184	0.722314185	0.714544721	0.696984575	0.641127936	0.563731022	0.595263429	0.623202944	0.707678402	0.702165884	0.638958149	0.662025961	0.621798932	0	0.765779803	0.750845533	0.750574825	0.74816558	0.612143376	0.694587586	0.715869652	0.73486117	0.736756511	0.728167039	0.758306758	0.793084734	0.76095474	0.770912734	0.768563507	0.657341434	0.576583283	0.729450568	0.744595181	0.769805755	0.648494923	0.740834378	0.742637638
41	0.733505591	0.775757167	0.692095132	0.758552268	0.565889376	0.602153278	0.686904112	0.591156799	0.745111678	0.595054686	0.674410192	0.721803536	0.692242976	0.528840554	0.578411612	0.609114358	0.760534029	0.765882872	0.730198372	0.736910196	0.790763503	0.783880662	0.725982974	0.736419233	0.756270689	0.689857791	0.71803565	0.641953261	0.659938421	0.677643696	0.735912315	0.759790534	0.725207256	0.746852664	0.595476614	0.707408638	0.737617581	0.774436788	0.723113875	0.765779803	0	0.56752668	0.621461325	0.51792376	0.71644282	0.6133114	0.67666341	0.588367148	0.586148908	0.620877341	0.625787078	0.614089474	0.560673262	0.603445126	0.589339304	0.737238651	0.737978644	0.630598826	0.584322904	0.630137474	0.669321838	0.65299468	0.723992233
42	0.695741634	0.742320577	0.653300138	0.714460919	0.551292395	0.558591987	0.637790691	0.535919987	0.714371707	0.545958224	0.621368688	0.701665922	0.673137823	0.566227218	0.603526632	0.597393886	0.727266976	0.733578205	0.694045593	0.709323099	0.764742586	0.75258526	0.679273644	0.701583921	0.729120843	0.664289234	0.681213723	0.609670238	0.623414555	0.665642956	0.702216931	0.736625594	0.703766774	0.711500141	0.597336347	0.691956406	0.722247318	0.751685048	0.669166157	0.750845533	0.56752668	0	0.569308397	0.581918423	0.679010652	0.565461417	0.648421726	0.558131184	0.590474217	0.625244536	0.634622932	0.650360735	0.603394545	0.658525481	0.587020926	0.700005076	0.710235618	0.592691772	0.526584222	0.639399838	0.641830036	0.610906252	0.699773145
43	0.718780328	0.792332395	0.738108941	0.773193992	0.578619386	0.634153617	0.713514448	0.592624885	0.774564535	0.563019033	0.663595095	0.726958952	0.723199279	0.560426796	0.611885539	0.605821997	0.781208371	0.74739498	0.774384104	0.786293263	0.817265486	0.810646719	0.760346618	0.734440111	0.775068206	0.717089812	0.700697931	0.639234526	0.701467106	0.652396906	0.732167197	0.758886987	0.718771536	0.763395023	0.55610789	0.743247631	0.745572556	0.793210157	0.675388505	0.750574825	0.621461325	0.569308397	0	0.598451716	0.719151542	0.619804961	0.723917785	0.538805858	0.599971346	0.578356021	0.56906949	0.624305583	0.587360186	0.553208678	0.526836712	0.713547529	0.706859579	0.622105324	0.611881667	0.589880193	0.643899619	0.625893696	0.658918953
44	0.7218418	0.757703744	0.710328248	0.75490755	0.541823938	0.599568725	0.681885534	0.585840393	0.732144981	0.589724757	0.649792369	0.689296295	0.694584576	0.531928921	0.57452116	0.564448352	0.747443687	0.739093698	0.695170697	0.732672035	0.779746377	0.767908798	0.714198127	0.711259931	0.749717143	0.687200549	0.695503841	0.619242437	0.649187726	0.67216035	0.718574266	0.743791413	0.71593352	0.738428404	0.586477981	0.70241864	0.73376718	0.764610168	0.698576828	0.74816558	0.51792376	0.581918423	0.598451716	0	0.713098767	0.60095646	0.664352282	0.58570612	0.580483713	0.594701904	0.638725848	0.64870479	0.58519118	0.607963443	0.594581693	0.71519555	0.708764859	0.617716065	0.569930575	0.61230753	0.645726842	0.628461936	0.714629032
45	0.601654958	0.66519206	0.641123845	0.609388486	0.680324675	0.678761357	0.608467128	0.704729312	0.598676907	0.719180293	0.674746889	0.610038438	0.653389056	0.713585254	0.697865418	0.686032358	0.61886592	0.592413213	0.674428879	0.615801173	0.664176863	0.674493616	0.645281655	0.624845007	0.660160665	0.644989162	0.625608663	0.67236338	0.641122693	0.647329751	0.642416905	0.6153684	0.634400955	0.622476179	0.669050111	0.634560458	0.618619572	0.640943544	0.623688698	0.612143376	0.71644282	0.679010652	0.719151542	0.713098767	0	0.629878978	0.638853099	0.694266315	0.698541536	0.702089811	0.730339334	0.768509548	0.713854114	0.748154543	0.746097213	0.647614998	0.598500347	0.677117509	0.673995745	0.740809033	0.611705521	0.691365624	0.711444299
46	0.6647914	0.701800964	0.627786739	0.679109266	0.567628613	0.579854146	0.626878808	0.631800064	0.674414591	0.618885516	0.609952268	0.640757458	0.641122108	0.599120665	0.593389818	0.586696617	0.688033818	0.682735492	0.663210825	0.677267466	0.736761195	0.722899515	0.670812903	0.653434002	0.68659389	0.62801664	0.632660644	0.582900488	0.607685594	0.619690238	0.647260824	0.676010944	0.639661184	0.660623549	0.55829293	0.649985422	0.683336069	0.704605607	0.641010072	0.694587586	0.6133114	0.565461417	0.619804961	0.60095646	0.629878978	0	0.619408079	0.589238322	0.589363887	0.622591998	0.650318091	0.706664969	0.648707883	0.67716215	0.644054964	0.662639223	0.649997191	0.610464201	0.560509322	0.650078638	0.603093057	0.607662294	0.68369662
47	0.635841275	0.638106905	0.587066799	0.623852311	0.655011318	0.634702957	0.570186119	0.698097724	0.638833951	0.710891339	0.619054446	0.601975173	0.542785658	0.692448105	0.671323438	0.692924819	0.608718153	0.687657767	0.58370566	0.605251671	0.67280865	0.635669351	0.629036528	0.643156489	0.645473517	0.563553719	0.625140503	0.620423654	0.525380151	0.646080659	0.632225203	0.648102423	0.665937513	0.615289173	0.648088597	0.566186334	0.652834904	0.653455152	0.671499396	0.715869652	0.67666341	0.648421726	0.723917785	0.664352282	0.638853099	0.619408079	0	0.680963424	0.689953359	0.721608873	0.750997291	0.76561168	0.702372176	0.753875376	0.733147613	0.65674427	0.675693907	0.650245505	0.641640493	0.753459684	0.650135277	0.656442947	0.745720878
48	0.708132722	0.781168273	0.712002817	0.750192879	0.524172772	0.575749146	0.665657032	0.596977358	0.734059669	0.555511166	0.638885503	0.700355331	0.696344682	0.580769681	0.616883073	0.571090933	0.764337897	0.734451251	0.745688269	0.756554531	0.811546168	0.791973337	0.731388146	0.70542707	0.763978664	0.694932769	0.680673932	0.574978892	0.640351697	0.610189142	0.720563285	0.733474325	0.681483109	0.749037568	0.533478717	0.712169571	0.734124063	0.785895134	0.692818082	0.73486117	0.588367148	0.558131184	0.538805858	0.58570612	0.694266315	0.589238322	0.680963424	0	0.606254341	0.62321674	0.614587443	0.658181478	0.609785904	0.595684707	0.60120586	0.684634649	0.683589893	0.607293948	0.591472099	0.63111382	0.585901265	0.585848584	0.654680388
49	0.710521591	0.754612686	0.672801687	0.736835102	0.583755305	0.630778484	0.69098828	0.620468625	0.729080353	0.63185728	0.667852539	0.708180239	0.706497792	0.542371608	0.552667499	0.52200957	0.756613023	0.721379747	0.724191719	0.733035018	0.780508847	0.771895121	0.697661584	0.674573153	0.732989386	0.708245194	0.690901063	0.647486344	0.673716369	0.657354959	0.707030752	0.745215611	0.701084811	0.737426058	0.592641634	0.723606646	0.717623967	0.761920153	0.681495857	0.736756511	0.586148908	0.590474217	0.599971346	0.580483713	0.698541536	0.589363887	0.689953359	0.606254341	0	0.568060431	0.545517022	0.629159717	0.567984941	0.547007145	0.595036895	0.693045051	0.69330289	0.657689788	0.607013692	0.521949061	0.641286655	0.646980402	0.688160744
50	0.727384478	0.766416369	0.720946442	0.767663453	0.609889329	0.64858622	0.72217136	0.619882122	0.754081482	0.604025804	0.675256945	0.708399484	0.748406587	0.60324583	0.593062691	0.602614734	0.76566019	0.733184425	0.753176241	0.765428324	0.78356222	0.789684938	0.740754216	0.720096098	0.746247725	0.70772366	0.697686456	0.665098021	0.723346451	0.654508374	0.726666474	0.746257989	0.717114552	0.746303948	0.582477321	0.740154958	0.722775866	0.76658143	0.676795658	0.728167039	0.620877341	0.625244536	0.578356021	0.594701904	0.702089811	0.622591998	0.721608873	0.62321674	0.568060431	0	0.549543958	0.615745026	0.592282015	0.55489881	0.592604619	0.724055713	0.709227849	0.661061038	0.634918507	0.556976782	0.641539465	0.659904875	0.66916601
51	0.740427854	0.800454131	0.746701634	0.792398705	0.620302603	0.648212936	0.749487946	0.638737048	0.780391127	0.620221967	0.68455979	0.747164861	0.754227387	0.579140042	0.59409678	0.55901278	0.801861553	0.764781158	0.777626189	0.788666607	0.825932413	0.812359725	0.759626837	0.737418608	0.775155105	0.727766223	0.713487321	0.669152774	0.720694205	0.652673591	0.746735379	0.775722516	0.736258395	0.782066735	0.607879838	0.769274296	0.760879026	0.803034319	0.717012975	0.758306758	0.625787078	0.634622932	0.56906949	0.638725848	0.730339334	0.650318091	0.750997291	0.614587443	0.545517022	0.549543958	0	0.573897783	0.590432857	0.477950222	0.563263547	0.724943173	0.725014591	0.663078418	0.642758256	0.544957613	0.672581133	0.647284484	0.666656724
52	0.765552275	0.79358331	0.75004108	0.817590164	0.664247637	0.688109546	0.765413627	0.655037637	0.801836489	0.637613774	0.720698057	0.766306719	0.772115156	0.593868972	0.614201905	0.608397228	0.812580753	0.781376121	0.770557192	0.792786303	0.823346231	0.818911863	0.766552983	0.769577053	0.786882688	0.744089132	0.750563406	0.704151015	0.754291084	0.712100402	0.760608453	0.797662991	0.757524439	0.797308208	0.677863194	0.793608666	0.771049183	0.811414494	0.754184877	0.793084734	0.614089474	0.650360735	0.624305583	0.64870479	0.768509548	0.706664969	0.76561168	0.658181478	0.629159717	0.615745026	0.573897783	0	0.574386905	0.556957815	0.593212549	0.761066718	0.764629403	0.691295428	0.688791347	0.571656071	0.709776335	0.682358739	0.716228867
53	0.746009793	0.75384664	0.684809792	0.774311826	0.61088944	0.61729194	0.711127914	0.613225372	0.768886294	0.600315785	0.663544088	0.723846044	0.714885868	0.522506293	0.554503402	0.618961608	0.767668217	0.764070304	0.723300524	0.737311843	0.778736557	0.775438463	0.704189119	0.711690204	0.732272122	0.704512755	0.703790496	0.664216113	0.687715447	0.662794844	0.734108631	0.753550045	0.736079392	0.758545006	0.583795077	0.738512606	0.703583612	0.767951687	0.711823531	0.76095474	0.560673262	0.603394545	0.587360186	0.58519118	0.713854114	0.648707883	0.702372176	0.609785904	0.567984941	0.592282015	0.590432857	0.574386905	0	0.566778172	0.565130435	0.728756896	0.722415705	0.643997017	0.588771918	0.601624567	0.647487451	0.670470667	0.698349593
54	0.755082449	0.798242306	0.755243645	0.791654555	0.628512953	0.659851382	0.752075358	0.631359685	0.78810644	0.623348994	0.717678914	0.743756183	0.761600526	0.549323137	0.572072399	0.59257423	0.801374921	0.760999542	0.783646358	0.799365659	0.82922363	0.824408666	0.766479064	0.74749489	0.788028969	0.742353916	0.723503223	0.68955692	0.726864056	0.676373847	0.759607549	0.777247306	0.739609068	0.784756849	0.607084396	0.7718047	0.767573938	0.813449512	0.730295324	0.770912734	0.603445126	0.658525481	0.553208678	0.607963443	0.748154543	0.67716215	0.753875376	0.595684707	0.547007145	0.55489881	0.477950222	0.556957815	0.566778172	0	0.552527106	0.740264948	0.733860997	0.67175831	0.647001323	0.542375109	0.675290933	0.668891799	0.679574867
55	0.747057499	0.791099554	0.73284616	0.78491396	0.623906396	0.640673828	0.730902475	0.587761928	0.777295647	0.582691933	0.671266835	0.742866141	0.743153745	0.571406777	0.58030935	0.628326275	0.785896989	0.759838149	0.759627287	0.771704526	0.812898878	0.810719847	0.751136279	0.753026288	0.78105173	0.724522045	0.721580457	0.663235095	0.722712787	0.689139696	0.745475581	0.769807215	0.74823543	0.777157807	0.615562365	0.748625029	0.76620958	0.801910874	0.720945965	0.768563507	0.589339304	0.587020926	0.526836712	0.594581693	0.746097213	0.644054964	0.733147613	0.60120586	0.595036895	0.592604619	0.563263547	0.593212549	0.565130435	0.552527106	0	0.733399592	0.736629616	0.620254674	0.600375537	0.588670682	0.687647604	0.628390546	0.691326675
56	0.612308996	0.711266475	0.686788651	0.68335631	0.676870811	0.680535724	0.664284244	0.715119025	0.694686007	0.734187203	0.689557378	0.611612618	0.665261602	0.725967382	0.703003748	0.676502046	0.704452234	0.612890879	0.700253618	0.703546047	0.743690093	0.737315522	0.684848984	0.644065674	0.659528871	0.667569359	0.567471684	0.676069456	0.638424095	0.567809992	0.566729382	0.630393686	0.605298542	0.679672783	0.65141232	0.686122419	0.647188297	0.708021297	0.642418464	0.657341434	0.737238651	0.700005076	0.713547529	0.71519555	0.647614998	0.662639223	0.65674427	0.684634649	0.693045051	0.724055713	0.724943173	0.761066718	0.728756896	0.740264948	0.733399592	0	0.590169248	0.696823797	0.705704988	0.728375532	0.60845723	0.690894156	0.653106986
57	0.616286502	0.694250442	0.679190324	0.649234293	0.681285551	0.70354344	0.652644484	0.709081701	0.660446391	0.720946868	0.678766275	0.629731209	0.685021482	0.714515748	0.70575139	0.675247092	0.667397669	0.579579442	0.693105257	0.686043048	0.713040141	0.71386493	0.682472002	0.625560604	0.645770278	0.657990775	0.60233597	0.693448351	0.664690774	0.623498686	0.6182758	0.604873113	0.573962372	0.629284476	0.652008075	0.675294166	0.618056148	0.670545442	0.597666004	0.576583283	0.737978644	0.710235618	0.706859579	0.708764859	0.598500347	0.649997191	0.675693907	0.683589893	0.69330289	0.709227849	0.725014591	0.764629403	0.722415705	0.733860997	0.736629616	0.590169248	0	0.688214167	0.699319321	0.741396331	0.604498935	0.684767754	0.672489292
58	0.695934176	0.765788584	0.712684918	0.727854033	0.610494272	0.625081763	0.641405507	0.644969541	0.729188555	0.61271555	0.614512102	0.708282479	0.681351901	0.637330532	0.659456989	0.656487492	0.738026668	0.718949106	0.719512868	0.723283223	0.793081906	0.780454266	0.722386827	0.710627424	0.747474038	0.658079659	0.65872368	0.580081531	0.631973596	0.637994779	0.712336584	0.726369916	0.699338327	0.727842551	0.6088404	0.688501706	0.73847366	0.768961823	0.67189289	0.729450568	0.630598826	0.592691772	0.622105324	0.617716065	0.677117509	0.610464201	0.650245505	0.607293948	0.657689788	0.661061038	0.663078418	0.691295428	0.643997017	0.67175831	0.620254674	0.696823797	0.688214167	0	0.619368495	0.695305764	0.627198662	0.558279538	0.635312369
59	0.702688634	0.723508791	0.650677703	0.701009106	0.564645077	0.528592156	0.637557938	0.578893568	0.695752535	0.620588321	0.622261909	0.676879027	0.647114894	0.587809752	0.604669227	0.61540161	0.69937783	0.729412193	0.646636359	0.687895699	0.74654195	0.71966943	0.67484547	0.681355863	0.729340311	0.643102315	0.667735182	0.608466352	0.605457443	0.665582276	0.700203061	0.729802728	0.723326138	0.685312754	0.606827376	0.648883678	0.714602471	0.736141196	0.670751149	0.744595181	0.584322904	0.526584222	0.611881667	0.569930575	0.673995745	0.560509322	0.641640493	0.591472099	0.607013692	0.634918507	0.642758256	0.688791347	0.588771918	0.647001323	0.600375537	0.705704988	0.699319321	0.619368495	0	0.656951703	0.655299465	0.640754311	0.721496387
60	0.750042578	0.802657715	0.757474622	0.795870745	0.64978017	0.69318211	0.747984133	0.660210695	0.787476125	0.620950113	0.708208776	0.750253404	0.76045372	0.586602493	0.563867941	0.583173704	0.801059059	0.763530481	0.776707608	0.795522368	0.824430865	0.822917354	0.77131863	0.745703729	0.781832134	0.746427855	0.731069857	0.688624657	0.741988026	0.686388389	0.755360845	0.778419923	0.726277819	0.787753236	0.626998485	0.769409785	0.775622437	0.811049973	0.727371998	0.769805755	0.630137474	0.639399838	0.589880193	0.61230753	0.740809033	0.650078638	0.753459684	0.63111382	0.521949061	0.556976782	0.544957613	0.571656071	0.601624567	0.542375109	0.588670682	0.728375532	0.741396331	0.695305764	0.656951703	0	0.683294314	0.663683379	0.679904251
61	0.631138304	0.727138739	0.663453456	0.697001511	0.615731729	0.637541155	0.631900219	0.653747782	0.694983258	0.625688963	0.632566577	0.625110948	0.654800344	0.658778516	0.667984308	0.620990958	0.719419631	0.642934504	0.706192928	0.716848488	0.75985621	0.739534503	0.702747526	0.646909823	0.701169356	0.657520826	0.581657736	0.601305916	0.623217318	0.566547597	0.643647727	0.663863664	0.599769015	0.689338794	0.577657805	0.69040256	0.658588365	0.713877978	0.588054399	0.648494923	0.669321838	0.641830036	0.643899619	0.645726842	0.611705521	0.603093057	0.650135277	0.585901265	0.641286655	0.641539465	0.672581133	0.709776335	0.647487451	0.675290933	0.687647604	0.60845723	0.604498935	0.627198662	0.655299465	0.683294314	0	0.612889862	0.583934112
62	0.710456239	0.786795392	0.69308276	0.748157778	0.607506189	0.620894278	0.664555948	0.651744166	0.733944508	0.590460686	0.645110285	0.706152265	0.664486146	0.644825018	0.661646783	0.624599467	0.761421564	0.740028524	0.731469194	0.743919592	0.812028816	0.779851475	0.70697153	0.710903694	0.775592136	0.66162456	0.666803623	0.547363255	0.626984258	0.618118397	0.710276884	0.747481988	0.688212323	0.753475527	0.602748324	0.705726742	0.745250198	0.788759379	0.690082024	0.740834378	0.65299468	0.610906252	0.625893696	0.628461936	0.691365624	0.607662294	0.656442947	0.585848584	0.646980402	0.659904875	0.647284484	0.682358739	0.670470667	0.668891799	0.628390546	0.690894156	0.684767754	0.558279538	0.640754311	0.663683379	0.612889862	0	0.625764377
63	0.728983442	0.803470154	0.742990112	0.781540509	0.668106786	0.709195593	0.730256423	0.718070819	0.787487581	0.67378606	0.688616976	0.718721372	0.732928981	0.710932733	0.712742193	0.668900918	0.801415774	0.736332231	0.78325115	0.789140695	0.833762089	0.820056329	0.751873359	0.739955496	0.774480471	0.727339389	0.652146719	0.660617883	0.712248737	0.600113478	0.698160581	0.745685054	0.694063152	0.788235853	0.64499897	0.782642821	0.726662465	0.800410275	0.696640477	0.742637638	0.723992233	0.699773145	0.658918953	0.714629032	0.711444299	0.68369662	0.745720878	0.654680388	0.688160744	0.66916601	0.666656724	0.716228867	0.698349593	0.679574867	0.691326675	0.653106986	0.672489292	0.635312369	0.721496387	0.679904251	0.583934112	0.625764377	0
